Ping_ID,Shipment_ID,Waypoint_Seq,Recorded_At,Vehicle_Speed_KMH,Instantaneous_Temp_C,Ambient_Temp_C,Compressor_Power_KW,Door_State
PING-19909,SHP-1199,9,2026-03-18 02:18:00,45,2.16,35.98,2.4,CLOSED
PING-19910,SHP-1199,10,2026-03-18 03:07:00,67,2.07,34.47,2.4,CLOSED
PING-19911,SHP-1199,11,2026-03-18 03:49:00,56,2.35,35.13,2.4,CLOSED
PING-19912,SHP-1199,12,2026-03-18 04:38:00,77,2.63,36.41,2.4,CLOSED
PING-20001,SHP-1200,1,2026-03-17 22:00:00,54,-20.53,29.44,2.4,CLOSED
PING-20002,SHP-1200,2,2026-03-17 22:50:00,70,-20.34,29.33,2.4,CLOSED
PING-20003,SHP-1200,3,2026-03-17 23:31:00,0,-16.03,27.94,4.8,OPEN
PING-20004,SHP-1200,4,2026-03-18 00:27:00,51,-17.23,33.1,2.4,CLOSED
PING-20005,SHP-1200,5,2026-03-18 01:10:00,59,-18.43,31.78,2.4,CLOSED
PING-20006,SHP-1200,6,2026-03-18 01:59:00,55,-19.63,30.94,2.4,CLOSED
PING-20007,SHP-1200,7,2026-03-18 02:52:00,0,-17.72,27.95,4.8,OPEN
PING-20008,SHP-1200,8,2026-03-18 03:38:00,49,-18.92,31.54,2.4,CLOSED
PING-20009,SHP-1200,9,2026-03-18 04:18:00,59,-20.12,28.98,2.4,CLOSED
PING-20010,SHP-1200,10,2026-03-18 05:06:00,45,-20.35,28.17,2.4,CLOSED
PING-20011,SHP-1200,11,2026-03-18 06:04:00,68,-20.56,28.26,2.4,CLOSED
PING-20012,SHP-1200,12,2026-03-18 06:41:00,60,-20.55,33.12,2.4,CLOSED
PING-20101,SHP-1201,1,2026-03-18 00:00:00,55,2.27,38.25,2.4,CLOSED
PING-20102,SHP-1201,2,2026-03-18 00:56:00,58,2.21,38.2,2.4,CLOSED
PING-20103,SHP-1201,3,2026-03-18 01:40:00,0,6.28,39.27,4.8,OPEN
PING-20104,SHP-1201,4,2026-03-18 02:38:00,76,5.08,38.07,2.4,CLOSED
PING-20105,SHP-1201,5,2026-03-18 03:17:00,73,3.88,39.43,2.4,CLOSED
PING-20106,SHP-1201,6,2026-03-18 03:52:00,54,2.68,40.56,2.4,CLOSED
PING-20107,SHP-1201,7,2026-03-18 04:46:00,0,4.83,37.88,4.8,OPEN
PING-20108,SHP-1201,8,2026-03-18 05:44:00,69,3.63,40.51,2.4,CLOSED
PING-20201,SHP-1202,1,2026-03-18 02:00:00,64,4.09,34.0,2.4,CLOSED
PING-20202,SHP-1202,2,2026-03-18 02:42:00,46,4.08,34.71,2.4,CLOSED
PING-20203,SHP-1202,3,2026-03-18 03:41:00,45,4.02,31.14,2.4,CLOSED
PING-20204,SHP-1202,4,2026-03-18 04:32:00,70,4.09,31.61,2.4,CLOSED
PING-20205,SHP-1202,5,2026-03-18 05:26:00,55,4.2,33.21,2.4,CLOSED
PING-20206,SHP-1202,6,2026-03-18 06:04:00,74,4.17,32.53,2.4,CLOSED
PING-20207,SHP-1202,7,2026-03-18 06:59:00,51,4.22,33.41,2.4,CLOSED
PING-20208,SHP-1202,8,2026-03-18 07:46:00,48,4.16,32.5,2.4,CLOSED
PING-20209,SHP-1202,9,2026-03-18 08:22:00,58,3.92,31.89,2.4,CLOSED
PING-20210,SHP-1202,10,2026-03-18 09:20:00,70,3.85,33.13,2.4,CLOSED
PING-20301,SHP-1203,1,2026-03-18 04:00:00,62,3.61,34.24,2.4,CLOSED
PING-20302,SHP-1203,2,2026-03-18 04:46:00,72,3.6,37.94,2.4,CLOSED
PING-20303,SHP-1203,3,2026-03-18 05:31:00,73,3.31,33.97,2.4,CLOSED
PING-20304,SHP-1203,4,2026-03-18 06:21:00,58,3.02,38.43,2.4,CLOSED
PING-20305,SHP-1203,5,2026-03-18 06:58:00,55,2.97,37.99,2.4,CLOSED
PING-20306,SHP-1203,6,2026-03-18 07:54:00,47,2.81,36.46,2.4,CLOSED
PING-20307,SHP-1203,7,2026-03-18 08:37:00,46,2.91,33.74,2.4,CLOSED
PING-20308,SHP-1203,8,2026-03-18 09:29:00,73,2.74,33.33,2.4,CLOSED
PING-20309,SHP-1203,9,2026-03-18 10:09:00,59,3.04,36.88,2.4,CLOSED
PING-20310,SHP-1203,10,2026-03-18 10:48:00,68,3.11,34.74,2.4,CLOSED
PING-20401,SHP-1204,1,2026-03-18 06:00:00,74,4.28,38.03,2.4,CLOSED
PING-20402,SHP-1204,2,2026-03-18 06:43:00,72,4.31,39.17,2.4,CLOSED
PING-20403,SHP-1204,3,2026-03-18 07:22:00,0,6.99,36.15,4.8,OPEN
PING-20404,SHP-1204,4,2026-03-18 07:58:00,64,5.79,39.01,2.4,CLOSED
PING-20405,SHP-1204,5,2026-03-18 08:42:00,69,4.59,37.76,2.4,CLOSED
PING-20406,SHP-1204,6,2026-03-18 09:26:00,68,4.37,39.01,2.4,CLOSED
PING-20407,SHP-1204,7,2026-03-18 10:18:00,0,6.22,35.5,4.8,OPEN
PING-20408,SHP-1204,8,2026-03-18 10:54:00,63,5.02,38.47,2.4,CLOSED
PING-20409,SHP-1204,9,2026-03-18 11:31:00,72,3.82,37.37,2.4,CLOSED
PING-20410,SHP-1204,10,2026-03-18 12:23:00,47,4.1,39.27,2.4,CLOSED
PING-20501,SHP-1205,1,2026-03-18 08:00:00,56,3.35,38.1,2.4,CLOSED
PING-20502,SHP-1205,2,2026-03-18 08:42:00,56,3.25,36.08,2.4,CLOSED
PING-20503,SHP-1205,3,2026-03-18 09:19:00,0,5.17,36.01,4.8,OPEN
PING-20504,SHP-1205,4,2026-03-18 10:02:00,64,3.97,36.43,2.4,CLOSED
PING-20505,SHP-1205,5,2026-03-18 10:59:00,62,4.16,39.38,2.4,CLOSED
PING-20506,SHP-1205,6,2026-03-18 11:43:00,74,3.88,36.1,2.4,CLOSED
PING-20507,SHP-1205,7,2026-03-18 12:41:00,0,7.17,37.08,4.8,OPEN
PING-20508,SHP-1205,8,2026-03-18 13:28:00,61,5.97,35.53,2.4,CLOSED
PING-20509,SHP-1205,9,2026-03-18 14:11:00,69,4.77,38.21,2.4,CLOSED
PING-20510,SHP-1205,10,2026-03-18 14:52:00,56,3.57,40.15,2.4,CLOSED
PING-20511,SHP-1205,11,2026-03-18 15:40:00,76,3.59,37.16,2.4,CLOSED
PING-20512,SHP-1205,12,2026-03-18 16:26:00,70,3.78,36.86,2.4,CLOSED
PING-20601,SHP-1206,1,2026-03-18 10:00:00,47,2.53,33.89,2.4,CLOSED
PING-20602,SHP-1206,2,2026-03-18 10:50:00,60,2.57,31.06,2.4,CLOSED
PING-20603,SHP-1206,3,2026-03-18 11:36:00,64,2.54,31.09,2.4,CLOSED
PING-20604,SHP-1206,4,2026-03-18 12:12:00,68,2.33,29.66,2.4,CLOSED
PING-20605,SHP-1206,5,2026-03-18 13:08:00,70,2.45,34.14,2.4,CLOSED
PING-20606,SHP-1206,6,2026-03-18 13:46:00,61,2.64,34.41,2.4,CLOSED
PING-20607,SHP-1206,7,2026-03-18 14:43:00,57,2.35,32.44,2.4,CLOSED
PING-20608,SHP-1206,8,2026-03-18 15:34:00,53,2.22,31.64,2.4,CLOSED
PING-20609,SHP-1206,9,2026-03-18 16:21:00,70,2.49,31.9,2.4,CLOSED
PING-20610,SHP-1206,10,2026-03-18 16:57:00,60,2.29,34.02,2.4,CLOSED
PING-20611,SHP-1206,11,2026-03-18 17:41:00,74,2.31,34.57,2.4,CLOSED
PING-20612,SHP-1206,12,2026-03-18 18:21:00,55,2.04,33.37,2.4,CLOSED
PING-20701,SHP-1207,1,2026-03-18 12:00:00,59,3.46,42.03,2.4,CLOSED
PING-20702,SHP-1207,2,2026-03-18 12:39:00,73,3.33,42.86,2.4,CLOSED
PING-20703,SHP-1207,3,2026-03-18 13:15:00,48,3.13,38.98,2.4,CLOSED
PING-20704,SHP-1207,4,2026-03-18 14:14:00,60,3.16,43.4,2.4,CLOSED
PING-20705,SHP-1207,5,2026-03-18 15:02:00,55,3.26,40.09,2.4,CLOSED
PING-20706,SHP-1207,6,2026-03-18 15:51:00,53,3.0,39.07,2.4,CLOSED
PING-20707,SHP-1207,7,2026-03-18 16:26:00,63,3.02,40.1,2.4,CLOSED
PING-20708,SHP-1207,8,2026-03-18 17:07:00,49,3.11,40.84,2.4,CLOSED
PING-20709,SHP-1207,9,2026-03-18 18:01:00,69,2.91,42.17,2.4,CLOSED
PING-20710,SHP-1207,10,2026-03-18 18:37:00,77,2.62,39.05,2.4,CLOSED
PING-20801,SHP-1208,1,2026-03-18 14:00:00,53,3.33,35.31,2.4,CLOSED
PING-20802,SHP-1208,2,2026-03-18 14:48:00,69,3.54,35.87,2.4,CLOSED
PING-20803,SHP-1208,3,2026-03-18 15:32:00,0,6.66,39.14,4.8,OPEN
PING-20804,SHP-1208,4,2026-03-18 16:27:00,75,5.46,37.48,2.4,CLOSED
PING-20805,SHP-1208,5,2026-03-18 17:19:00,48,4.26,37.79,2.4,CLOSED
PING-20806,SHP-1208,6,2026-03-18 18:00:00,65,4.22,36.09,2.4,CLOSED
PING-20807,SHP-1208,7,2026-03-18 18:36:00,0,6.05,34.8,4.8,OPEN
PING-20808,SHP-1208,8,2026-03-18 19:11:00,48,4.85,36.0,2.4,CLOSED
PING-20901,SHP-1209,1,2026-03-18 16:00:00,59,-19.76,38.52,2.4,CLOSED
PING-20902,SHP-1209,2,2026-03-18 16:36:00,77,-19.66,38.64,2.4,CLOSED
PING-20903,SHP-1209,3,2026-03-18 17:18:00,0,-17.14,38.02,4.8,OPEN
PING-20904,SHP-1209,4,2026-03-18 18:15:00,64,-18.34,37.25,2.4,CLOSED
PING-20905,SHP-1209,5,2026-03-18 18:54:00,68,-19.54,38.21,2.4,CLOSED
PING-20906,SHP-1209,6,2026-03-18 19:53:00,69,-19.66,36.74,2.4,CLOSED
PING-20907,SHP-1209,7,2026-03-18 20:41:00,0,-15.74,35.57,4.8,OPEN
PING-20908,SHP-1209,8,2026-03-18 21:24:00,70,-16.94,37.49,2.4,CLOSED
PING-20909,SHP-1209,9,2026-03-18 22:01:00,59,-18.14,37.58,2.4,CLOSED
PING-20910,SHP-1209,10,2026-03-18 22:58:00,51,-19.34,38.78,2.4,CLOSED
PING-21001,SHP-1210,1,2026-03-18 18:00:00,77,3.64,38.51,2.4,CLOSED
PING-21002,SHP-1210,2,2026-03-18 18:57:00,70,3.87,40.03,2.4,CLOSED
PING-21003,SHP-1210,3,2026-03-18 19:35:00,0,7.05,38.89,4.8,OPEN
PING-21004,SHP-1210,4,2026-03-18 20:29:00,70,5.85,41.94,2.4,CLOSED
PING-21005,SHP-1210,5,2026-03-18 21:04:00,71,4.65,42.09,2.4,CLOSED
PING-21006,SHP-1210,6,2026-03-18 21:58:00,49,3.45,37.38,2.4,CLOSED
PING-21007,SHP-1210,7,2026-03-18 22:33:00,0,6.88,40.39,4.8,OPEN
PING-21008,SHP-1210,8,2026-03-18 23:32:00,58,5.68,38.76,2.4,CLOSED
PING-21009,SHP-1210,9,2026-03-19 00:22:00,72,4.48,42.08,2.4,CLOSED
PING-21010,SHP-1210,10,2026-03-19 01:17:00,65,4.44,41.64,2.4,CLOSED
PING-21011,SHP-1210,11,2026-03-19 02:04:00,50,4.27,36.93,2.4,CLOSED
PING-21012,SHP-1210,12,2026-03-19 02:56:00,53,4.04,38.57,2.4,CLOSED
PING-21101,SHP-1211,1,2026-03-18 20:00:00,73,3.13,32.2,2.4,CLOSED
PING-21102,SHP-1211,2,2026-03-18 20:57:00,49,3.2,28.86,2.4,CLOSED
PING-21103,SHP-1211,3,2026-03-18 21:33:00,0,6.47,29.57,4.8,OPEN
PING-21104,SHP-1211,4,2026-03-18 22:26:00,67,5.27,29.98,2.4,CLOSED
PING-21105,SHP-1211,5,2026-03-18 23:05:00,48,4.07,32.29,2.4,CLOSED
PING-21106,SHP-1211,6,2026-03-18 23:51:00,73,3.96,31.49,2.4,CLOSED
PING-21107,SHP-1211,7,2026-03-19 00:38:00,0,7.69,32.72,4.8,OPEN
PING-21108,SHP-1211,8,2026-03-19 01:30:00,59,6.49,30.32,2.4,CLOSED
PING-21201,SHP-1212,1,2026-03-18 22:00:00,76,4.26,31.99,2.4,CLOSED
PING-21202,SHP-1212,2,2026-03-18 22:42:00,63,4.08,29.82,2.4,CLOSED
PING-21203,SHP-1212,3,2026-03-18 23:38:00,0,6.14,28.75,4.8,OPEN
PING-21204,SHP-1212,4,2026-03-19 00:31:00,48,4.94,29.09,2.4,CLOSED
PING-21205,SHP-1212,5,2026-03-19 01:15:00,50,5.01,32.06,2.4,CLOSED
PING-21206,SHP-1212,6,2026-03-19 02:01:00,75,3.81,29.9,2.4,CLOSED
PING-21207,SHP-1212,7,2026-03-19 02:42:00,0,5.98,27.35,4.8,OPEN
PING-21208,SHP-1212,8,2026-03-19 03:30:00,48,4.78,29.48,2.4,CLOSED
PING-21301,SHP-1213,1,2026-03-19 00:00:00,74,2.96,28.88,2.4,CLOSED
PING-21302,SHP-1213,2,2026-03-19 00:54:00,75,2.73,30.51,2.4,CLOSED
PING-21303,SHP-1213,3,2026-03-19 01:34:00,0,6.8,27.44,4.8,OPEN
PING-21304,SHP-1213,4,2026-03-19 02:14:00,53,5.6,30.99,2.4,CLOSED
PING-21305,SHP-1213,5,2026-03-19 03:11:00,55,4.4,29.87,2.4,CLOSED
PING-21306,SHP-1213,6,2026-03-19 04:02:00,54,4.58,28.8,2.4,CLOSED
PING-21307,SHP-1213,7,2026-03-19 04:53:00,0,6.45,28.06,4.8,OPEN
PING-21308,SHP-1213,8,2026-03-19 05:45:00,53,5.25,31.26,2.4,CLOSED
PING-21309,SHP-1213,9,2026-03-19 06:20:00,76,4.05,27.18,2.4,CLOSED
PING-21310,SHP-1213,10,2026-03-19 06:56:00,70,3.93,30.13,2.4,CLOSED
PING-21311,SHP-1213,11,2026-03-19 07:36:00,66,3.75,28.51,2.4,CLOSED
PING-21312,SHP-1213,12,2026-03-19 08:30:00,65,3.46,30.01,2.4,CLOSED
PING-21401,SHP-1214,1,2026-03-19 02:00:00,55,3.1,37.68,2.4,CLOSED
PING-21402,SHP-1214,2,2026-03-19 02:45:00,76,2.89,37.35,2.4,CLOSED
PING-21403,SHP-1214,3,2026-03-19 03:41:00,63,2.7,35.26,2.4,CLOSED
PING-21404,SHP-1214,4,2026-03-19 04:35:00,65,2.75,35.41,2.4,CLOSED
PING-21405,SHP-1214,5,2026-03-19 05:15:00,54,2.49,38.58,2.4,CLOSED
PING-21406,SHP-1214,6,2026-03-19 06:04:00,63,2.56,36.63,2.4,CLOSED
PING-21407,SHP-1214,7,2026-03-19 06:45:00,73,2.34,38.52,2.4,CLOSED
PING-21408,SHP-1214,8,2026-03-19 07:24:00,73,2.15,39.22,2.4,CLOSED
PING-21409,SHP-1214,9,2026-03-19 08:15:00,53,2.09,40.52,2.4,CLOSED
PING-21410,SHP-1214,10,2026-03-19 09:09:00,72,1.97,39.3,2.4,CLOSED
PING-21411,SHP-1214,11,2026-03-19 09:51:00,51,1.93,35.74,2.4,CLOSED
PING-21412,SHP-1214,12,2026-03-19 10:44:00,72,1.79,40.61,2.4,CLOSED
PING-21501,SHP-1215,1,2026-03-19 04:00:00,65,4.04,37.24,2.4,CLOSED
PING-21502,SHP-1215,2,2026-03-19 04:56:00,76,4.1,40.37,2.4,CLOSED
PING-21503,SHP-1215,3,2026-03-19 05:35:00,66,4.08,36.84,2.4,CLOSED
PING-21504,SHP-1215,4,2026-03-19 06:10:00,53,3.86,39.04,2.4,CLOSED
PING-21505,SHP-1215,5,2026-03-19 06:57:00,67,3.64,39.96,2.4,CLOSED
PING-21506,SHP-1215,6,2026-03-19 07:39:00,47,3.35,38.83,2.4,CLOSED
PING-21507,SHP-1215,7,2026-03-19 08:17:00,65,3.28,39.69,2.4,CLOSED
PING-21508,SHP-1215,8,2026-03-19 08:57:00,65,3.19,41.41,2.4,CLOSED
PING-21509,SHP-1215,9,2026-03-19 09:50:00,56,3.22,38.69,2.4,CLOSED
PING-21510,SHP-1215,10,2026-03-19 10:46:00,77,2.94,40.33,2.4,CLOSED
PING-21601,SHP-1216,1,2026-03-19 06:00:00,47,3.36,33.23,2.4,CLOSED
PING-21602,SHP-1216,2,2026-03-19 06:57:00,56,3.41,34.44,2.4,CLOSED
PING-21603,SHP-1216,3,2026-03-19 07:47:00,0,6.53,38.61,4.8,OPEN
PING-21604,SHP-1216,4,2026-03-19 08:46:00,65,5.33,35.6,2.4,CLOSED
PING-21605,SHP-1216,5,2026-03-19 09:33:00,67,4.13,33.72,2.4,CLOSED
PING-21606,SHP-1216,6,2026-03-19 10:16:00,47,3.88,34.24,2.4,CLOSED
PING-21607,SHP-1216,7,2026-03-19 11:03:00,0,7.72,35.83,4.8,OPEN
PING-21608,SHP-1216,8,2026-03-19 11:46:00,47,6.52,36.19,2.4,CLOSED
PING-21701,SHP-1217,1,2026-03-19 08:00:00,70,4.3,26.97,2.4,CLOSED
PING-21702,SHP-1217,2,2026-03-19 08:54:00,55,4.36,27.12,2.4,CLOSED
PING-21703,SHP-1217,3,2026-03-19 09:42:00,77,4.55,26.29,2.4,CLOSED
PING-21704,SHP-1217,4,2026-03-19 10:36:00,70,4.31,26.07,2.4,CLOSED
PING-21705,SHP-1217,5,2026-03-19 11:11:00,65,4.23,24.69,2.4,CLOSED
PING-21706,SHP-1217,6,2026-03-19 12:09:00,75,3.98,27.92,2.4,CLOSED
PING-21707,SHP-1217,7,2026-03-19 12:52:00,69,3.91,27.34,2.4,CLOSED
PING-21708,SHP-1217,8,2026-03-19 13:43:00,61,3.84,29.47,2.4,CLOSED
PING-21709,SHP-1217,9,2026-03-19 14:23:00,54,3.79,28.24,2.4,CLOSED
PING-21710,SHP-1217,10,2026-03-19 15:17:00,47,3.67,24.09,2.4,CLOSED
PING-21711,SHP-1217,11,2026-03-19 16:02:00,77,3.62,26.61,2.4,CLOSED
PING-21712,SHP-1217,12,2026-03-19 16:43:00,61,3.85,27.33,2.4,CLOSED
PING-21801,SHP-1218,1,2026-03-19 10:00:00,76,3.84,38.49,2.4,CLOSED
PING-21802,SHP-1218,2,2026-03-19 10:49:00,71,3.66,42.03,2.4,CLOSED
PING-21803,SHP-1218,3,2026-03-19 11:26:00,0,7.83,38.79,4.8,OPEN
PING-21804,SHP-1218,4,2026-03-19 12:16:00,77,6.63,42.57,2.4,CLOSED
PING-21805,SHP-1218,5,2026-03-19 13:14:00,56,5.43,38.3,2.4,CLOSED
PING-21806,SHP-1218,6,2026-03-19 13:53:00,61,4.23,42.08,2.4,CLOSED
PING-21807,SHP-1218,7,2026-03-19 14:31:00,0,7.75,39.5,4.8,OPEN
PING-21808,SHP-1218,8,2026-03-19 15:14:00,66,6.55,40.29,2.4,CLOSED
PING-21809,SHP-1218,9,2026-03-19 16:09:00,50,5.35,42.06,2.4,CLOSED
PING-21810,SHP-1218,10,2026-03-19 16:45:00,51,4.15,41.33,2.4,CLOSED
PING-21811,SHP-1218,11,2026-03-19 17:41:00,55,4.0,40.67,2.4,CLOSED
PING-21812,SHP-1218,12,2026-03-19 18:21:00,70,4.19,38.52,2.4,CLOSED
PING-21901,SHP-1219,1,2026-03-19 12:00:00,60,2.49,32.59,2.4,CLOSED
PING-21902,SHP-1219,2,2026-03-19 12:53:00,76,2.46,32.89,2.4,CLOSED
PING-21903,SHP-1219,3,2026-03-19 13:45:00,0,6.71,35.11,4.8,OPEN
PING-21904,SHP-1219,4,2026-03-19 14:41:00,72,5.51,33.44,2.4,CLOSED
PING-21905,SHP-1219,5,2026-03-19 15:31:00,50,4.31,34.41,2.4,CLOSED
PING-21906,SHP-1219,6,2026-03-19 16:11:00,69,3.11,34.36,2.4,CLOSED
PING-21907,SHP-1219,7,2026-03-19 16:56:00,0,5.61,36.95,4.8,OPEN
PING-21908,SHP-1219,8,2026-03-19 17:32:00,46,4.41,32.65,2.4,CLOSED
PING-22001,SHP-1220,1,2026-03-19 14:00:00,66,-19.77,26.82,2.4,CLOSED
PING-22002,SHP-1220,2,2026-03-19 14:36:00,45,-19.82,27.53,2.4,CLOSED
PING-22003,SHP-1220,3,2026-03-19 15:20:00,77,-19.89,27.45,2.4,CLOSED
PING-22004,SHP-1220,4,2026-03-19 16:01:00,61,-20.11,26.63,2.4,CLOSED
PING-22005,SHP-1220,5,2026-03-19 16:51:00,64,-20.32,30.32,2.4,CLOSED
PING-22006,SHP-1220,6,2026-03-19 17:27:00,60,-20.37,30.13,2.4,CLOSED
PING-22007,SHP-1220,7,2026-03-19 18:13:00,71,-20.33,28.86,2.4,CLOSED
PING-22008,SHP-1220,8,2026-03-19 18:56:00,69,-20.58,30.57,2.4,CLOSED
PING-22101,SHP-1221,1,2026-03-19 16:00:00,60,-20.38,32.46,2.4,CLOSED
PING-22102,SHP-1221,2,2026-03-19 16:49:00,72,-20.38,35.52,2.4,CLOSED
PING-22103,SHP-1221,3,2026-03-19 17:32:00,68,-20.37,32.84,2.4,CLOSED
PING-22104,SHP-1221,4,2026-03-19 18:22:00,54,-20.12,35.77,2.4,CLOSED
PING-22105,SHP-1221,5,2026-03-19 19:17:00,68,-20.11,34.03,2.4,CLOSED
PING-22106,SHP-1221,6,2026-03-19 19:59:00,68,-20.01,37.47,2.4,CLOSED
PING-22107,SHP-1221,7,2026-03-19 20:39:00,53,-20.03,32.76,2.4,CLOSED
PING-22108,SHP-1221,8,2026-03-19 21:24:00,53,-20.11,33.95,2.4,CLOSED
PING-22109,SHP-1221,9,2026-03-19 22:08:00,70,-19.82,32.71,2.4,CLOSED
PING-22110,SHP-1221,10,2026-03-19 23:04:00,74,-19.74,34.2,2.4,CLOSED
PING-22201,SHP-1222,1,2026-03-19 18:00:00,52,-19.79,30.1,2.4,CLOSED
PING-22202,SHP-1222,2,2026-03-19 18:37:00,67,-19.73,32.23,2.4,CLOSED
PING-22203,SHP-1222,3,2026-03-19 19:33:00,49,-19.74,30.28,2.4,CLOSED
PING-22204,SHP-1222,4,2026-03-19 20:24:00,62,-19.67,32.45,2.4,CLOSED
PING-22205,SHP-1222,5,2026-03-19 21:14:00,64,-19.44,32.97,2.4,CLOSED
PING-22206,SHP-1222,6,2026-03-19 21:55:00,74,-19.33,30.81,2.4,CLOSED
PING-22207,SHP-1222,7,2026-03-19 22:49:00,46,-19.2,31.89,2.4,CLOSED
PING-22208,SHP-1222,8,2026-03-19 23:27:00,71,-18.92,29.29,2.4,CLOSED
PING-22209,SHP-1222,9,2026-03-20 00:05:00,64,-20.12,30.59,2.4,CLOSED
PING-22210,SHP-1222,10,2026-03-20 00:40:00,57,-20.1,29.25,2.4,CLOSED
PING-22211,SHP-1222,11,2026-03-20 01:35:00,69,-19.85,33.21,2.4,CLOSED
PING-22212,SHP-1222,12,2026-03-20 02:15:00,51,-19.99,32.9,2.4,CLOSED
PING-22301,SHP-1223,1,2026-03-19 20:00:00,74,3.04,35.0,2.4,CLOSED
PING-22302,SHP-1223,2,2026-03-19 20:35:00,54,2.9,38.51,2.4,CLOSED
PING-22303,SHP-1223,3,2026-03-19 21:26:00,0,4.91,34.25,4.8,OPEN
PING-22304,SHP-1223,4,2026-03-19 22:04:00,65,3.71,37.55,2.4,CLOSED
PING-22305,SHP-1223,5,2026-03-19 23:00:00,76,2.51,34.62,2.4,CLOSED
PING-22306,SHP-1223,6,2026-03-19 23:42:00,56,2.35,38.54,2.4,CLOSED
PING-22307,SHP-1223,7,2026-03-20 00:31:00,0,6.07,36.21,4.8,OPEN
PING-22308,SHP-1223,8,2026-03-20 01:06:00,47,4.87,36.47,2.4,CLOSED
PING-22401,SHP-1224,1,2026-03-19 22:00:00,52,3.34,36.64,2.4,CLOSED
PING-22402,SHP-1224,2,2026-03-19 22:35:00,71,3.36,34.05,2.4,CLOSED
PING-22403,SHP-1224,3,2026-03-19 23:25:00,66,3.46,35.04,2.4,CLOSED
PING-22404,SHP-1224,4,2026-03-20 00:08:00,70,3.66,34.36,2.4,CLOSED
PING-22405,SHP-1224,5,2026-03-20 00:45:00,48,3.4,35.8,2.4,CLOSED
PING-22406,SHP-1224,6,2026-03-20 01:21:00,69,3.3,34.21,2.4,CLOSED
PING-22407,SHP-1224,7,2026-03-20 02:15:00,53,3.45,36.6,2.4,CLOSED
PING-22408,SHP-1224,8,2026-03-20 03:08:00,51,3.39,35.46,2.4,CLOSED
PING-22501,SHP-1225,1,2026-03-20 00:00:00,71,4.11,41.81,2.4,CLOSED
PING-22502,SHP-1225,2,2026-03-20 00:43:00,50,3.9,42.94,2.4,CLOSED
PING-22503,SHP-1225,3,2026-03-20 01:31:00,48,3.67,39.7,2.4,CLOSED
PING-22504,SHP-1225,4,2026-03-20 02:24:00,46,3.8,42.38,2.4,CLOSED
PING-22505,SHP-1225,5,2026-03-20 03:01:00,74,4.04,43.14,2.4,CLOSED
PING-22506,SHP-1225,6,2026-03-20 03:59:00,72,4.23,42.43,2.4,CLOSED
PING-22507,SHP-1225,7,2026-03-20 04:41:00,55,4.06,42.76,2.4,CLOSED
PING-22508,SHP-1225,8,2026-03-20 05:20:00,60,3.92,40.58,2.4,CLOSED
PING-22509,SHP-1225,9,2026-03-20 06:09:00,69,4.17,42.97,2.4,CLOSED
PING-22510,SHP-1225,10,2026-03-20 06:58:00,51,4.16,44.22,2.4,CLOSED
PING-22511,SHP-1225,11,2026-03-20 07:39:00,69,3.91,40.27,2.4,CLOSED
PING-22512,SHP-1225,12,2026-03-20 08:23:00,49,3.63,40.25,2.4,CLOSED
PING-22601,SHP-1226,1,2026-03-20 02:00:00,60,2.17,34.03,2.4,CLOSED
PING-22602,SHP-1226,2,2026-03-20 02:39:00,70,2.42,34.37,2.4,CLOSED
PING-22603,SHP-1226,3,2026-03-20 03:31:00,0,6.55,32.47,4.8,OPEN
PING-22604,SHP-1226,4,2026-03-20 04:12:00,62,5.35,36.11,2.4,CLOSED
PING-22605,SHP-1226,5,2026-03-20 04:47:00,77,4.15,34.22,2.4,CLOSED
PING-22606,SHP-1226,6,2026-03-20 05:30:00,54,2.95,32.68,2.4,CLOSED
PING-22607,SHP-1226,7,2026-03-20 06:24:00,0,7.23,34.0,4.8,OPEN
PING-22608,SHP-1226,8,2026-03-20 07:22:00,72,6.03,34.37,2.4,CLOSED
PING-22609,SHP-1226,9,2026-03-20 08:13:00,59,4.83,34.79,2.4,CLOSED
PING-22610,SHP-1226,10,2026-03-20 08:49:00,67,3.63,32.01,2.4,CLOSED
PING-22611,SHP-1226,11,2026-03-20 09:44:00,72,2.43,33.02,2.4,CLOSED
PING-22612,SHP-1226,12,2026-03-20 10:27:00,64,2.42,33.3,2.4,CLOSED
PING-22701,SHP-1227,1,2026-03-20 04:00:00,57,3.19,41.52,2.4,CLOSED
PING-22702,SHP-1227,2,2026-03-20 04:42:00,75,3.28,41.42,2.4,CLOSED
PING-22703,SHP-1227,3,2026-03-20 05:21:00,0,5.78,43.92,4.8,OPEN
PING-22704,SHP-1227,4,2026-03-20 06:10:00,60,4.58,40.04,2.4,CLOSED
PING-22705,SHP-1227,5,2026-03-20 06:56:00,54,3.38,44.41,2.4,CLOSED
PING-22706,SHP-1227,6,2026-03-20 07:53:00,62,3.13,40.46,2.4,CLOSED
PING-22707,SHP-1227,7,2026-03-20 08:38:00,0,7.21,42.12,4.8,OPEN
PING-22708,SHP-1227,8,2026-03-20 09:21:00,51,6.01,43.62,2.4,CLOSED
PING-22709,SHP-1227,9,2026-03-20 10:11:00,60,4.81,40.42,2.4,CLOSED
PING-22710,SHP-1227,10,2026-03-20 10:54:00,76,3.61,42.08,2.4,CLOSED
PING-22801,SHP-1228,1,2026-03-20 06:00:00,47,4.51,35.62,2.4,CLOSED
